lambda0 sigma alpha epsilon weight
0.360418 0.235983 0.97615 0.337845 4.63228e-05
0.360418 0.235983 0.97615 0.337845 5.49909e-05
0.360418 0.235983 0.97615 0.337845 5.33854e-05
0.360418 0.235983 0.97615 0.337845 5.03784e-05
0.360418 0.235983 0.97615 0.337845 4.50793e-05
0.360418 0.235983 0.97615 0.337845 6.02671e-05
0.360418 0.235983 0.97615 0.337845 4.76184e-05
0.360418 0.235983 0.97615 0.337845 6.21955e-05
0.360418 0.235983 0.97615 0.337845 5.03784e-05
0.360418 0.235983 0.97615 0.337845 4.63228e-05
0.360418 0.235983 0.97615 0.337845 5.8427e-05
0.360418 0.235983 0.97615 0.337845 5.49909e-05
0.360418 0.235983 0.97615 0.337845 4.76184e-05
0.360418 0.235983 0.97615 0.337845 5.18492e-05
0.360418 0.235983 0.97615 0.337845 6.4218e-05
0.360418 0.235983 0.97615 0.337845 6.02671e-05
0.360418 0.235983 0.97615 0.337845 5.49909e-05
0.360418 0.235983 0.97615 0.337845 6.85706e-05
0.360418 0.235983 0.97615 0.337845 5.33854e-05
0.360418 0.235983 0.97615 0.337845 5.66699e-05
0.360418 0.235983 0.97615 0.337845 6.21955e-05
0.360418 0.235983 0.97615 0.337845 5.33854e-05
0.360418 0.235983 0.97615 0.337845 5.18492e-05
0.360418 0.235983 0.97615 0.337845 5.03784e-05
0.360418 0.235983 0.97615 0.337845 6.63408e-05
0.360418 0.235983 0.97615 0.337845 5.49909e-05
0.360418 0.235983 0.97615 0.337845 5.8427e-05
0.360418 0.235983 0.97615 0.337845 4.38852e-05
0.360418 0.235983 0.97615 0.337845 6.02671e-05
0.360418 0.235983 0.97615 0.337845 5.18492e-05
0.360418 0.235983 0.97615 0.337845 4.27379e-05
0.360418 0.235983 0.97615 0.337845 6.02671e-05
0.360418 0.235983 0.97615 0.337845 5.8427e-05
0.360418 0.235983 0.97615 0.337845 5.66699e-05
0.360418 0.235983 0.97615 0.337845 4.05743e-05
0.360418 0.235983 0.97615 0.337845 6.63408e-05
0.360418 0.235983 0.97615 0.337845 7.09147e-05
0.360418 0.235983 0.97615 0.337845 7.33811e-05
0.360418 0.235983 0.97615 0.337845 6.21955e-05
0.360418 0.235983 0.97615 0.337845 5.66699e-05
0.360418 0.235983 0.97615 0.337845 4.76184e-05
0.360418 0.235983 0.97615 0.337845 7.33811e-05
0.360418 0.235983 0.97615 0.337845 4.50793e-05
0.360418 0.235983 0.97615 0.337845 4.50793e-05
0.360418 0.235983 0.97615 0.337845 6.63408e-05
0.360418 0.235983 0.97615 0.337845 3.95536e-05
0.360418 0.235983 0.97615 0.337845 4.89692e-05
0.360418 0.235983 0.97615 0.337845 5.49909e-05
0.360418 0.235983 0.97615 0.337845 5.03784e-05
0.360418 0.235983 0.97615 0.337845 5.66699e-05
0.360418 0.235983 0.97615 0.337845 5.49909e-05
0.360418 0.235983 0.97615 0.337845 5.49909e-05
0.360418 0.235983 0.97615 0.337845 6.21955e-05
0.360418 0.235983 0.97615 0.337845 5.49909e-05
0.360418 0.235983 0.97615 0.337845 7.87162e-05
0.360418 0.235983 0.97615 0.337845 6.02671e-05
0.360418 0.235983 0.97615 0.337845 5.33854e-05
0.360418 0.235983 0.97615 0.337845 4.38852e-05
0.360418 0.235983 0.97615 0.337845 5.49909e-05
0.360418 0.235983 0.97615 0.337845 4.63228e-05
0.360418 0.235983 0.97615 0.337845 5.8427e-05
0.360418 0.235983 0.97615 0.337845 5.18492e-05
0.360418 0.235983 0.97615 0.337845 5.8427e-05
0.360418 0.235983 0.97615 0.337845 4.63228e-05
0.360418 0.235983 0.97615 0.337845 5.33854e-05
0.360418 0.235983 0.97615 0.337845 5.8427e-05
0.360418 0.235983 0.97615 0.337845 6.4218e-05
0.360418 0.235983 0.97615 0.337845 6.85706e-05
0.360418 0.235983 0.97615 0.337845 7.59785e-05
0.360418 0.235983 0.97615 0.337845 7.09147e-05
0.360418 0.235983 0.97615 0.337845 6.02671e-05
0.360418 0.235983 0.97615 0.337845 6.02671e-05
0.360418 0.235983 0.97615 0.337845 6.85706e-05
0.360418 0.235983 0.97615 0.337845 8.4655e-05
0.360418 0.235983 0.97615 0.337845 5.18492e-05
0.360418 0.235983 0.97615 0.337845 6.02671e-05
0.360418 0.235983 0.97615 0.337845 4.89692e-05
0.360418 0.235983 0.97615 0.337845 4.38852e-05
0.360418 0.235983 0.97615 0.337845 6.02671e-05
0.360418 0.235983 0.97615 0.337845 5.8427e-05
0.360418 0.235983 0.97615 0.337845 5.03784e-05
0.360418 0.235983 0.97615 0.337845 5.49909e-05
0.360418 0.235983 0.97615 0.337845 5.03784e-05
0.360418 0.235983 0.97615 0.337845 5.03784e-05
0.360418 0.235983 0.97615 0.337845 5.18492e-05
0.360418 0.235983 0.97615 0.337845 6.63408e-05
0.360418 0.235983 0.97615 0.337845 6.85706e-05
0.360418 0.235983 0.97615 0.337845 5.18492e-05
0.360418 0.235983 0.97615 0.337845 6.02671e-05
0.360418 0.235983 0.97615 0.337845 6.21955e-05
0.360418 0.235983 0.97615 0.337845 5.66699e-05
0.360418 0.235983 0.97615 0.337845 5.03784e-05
0.360418 0.235983 0.97615 0.337845 4.76184e-05
0.360418 0.235983 0.97615 0.337845 6.4218e-05
0.360418 0.235983 0.97615 0.337845 6.02671e-05
0.360418 0.235983 0.97615 0.337845 4.1635e-05
0.360418 0.235983 0.97615 0.337845 4.76184e-05
0.360418 0.235983 0.97615 0.337845 6.63408e-05
0.360418 0.235983 0.97615 0.337845 6.02671e-05
0.360418 0.235983 0.97615 0.337845 5.33854e-05
0.360418 0.235983 0.97615 0.337845 5.18492e-05
0.360418 0.235983 0.97615 0.337845 4.38852e-05
0.360418 0.235983 0.97615 0.337845 6.21955e-05
0.360418 0.235983 0.97615 0.337845 8.4655e-05
0.360418 0.235983 0.97615 0.337845 5.8427e-05
0.360418 0.235983 0.97615 0.337845 8.16046e-05
0.360418 0.235983 0.97615 0.337845 5.49909e-05
0.360418 0.235983 0.97615 0.337845 4.89692e-05
0.360418 0.235983 0.97615 0.337845 6.4218e-05
0.360418 0.235983 0.97615 0.337845 6.02671e-05
0.360418 0.235983 0.97615 0.337845 5.18492e-05
0.360418 0.235983 0.97615 0.337845 6.85706e-05
0.360418 0.235983 0.97615 0.337845 8.78797e-05
0.360418 0.235983 0.97615 0.337845 4.63228e-05
0.360418 0.235983 0.97615 0.337845 4.76184e-05
0.360418 0.235983 0.97615 0.337845 4.63228e-05
0.360418 0.235983 0.97615 0.337845 5.18492e-05
0.360418 0.235983 0.97615 0.337845 6.21955e-05
0.360418 0.235983 0.97615 0.337845 5.33854e-05
0.360418 0.235983 0.97615 0.337845 6.21955e-05
0.360418 0.235983 0.97615 0.337845 5.03784e-05
0.360418 0.235983 0.97615 0.337845 5.33854e-05
0.360418 0.235983 0.97615 0.337845 5.18492e-05
0.360418 0.235983 0.97615 0.337845 4.89692e-05
0.360418 0.235983 0.97615 0.337845 5.8427e-05
0.360418 0.235983 0.97615 0.337845 4.38852e-05
0.360418 0.235983 0.97615 0.337845 5.8427e-05
0.360418 0.235983 0.97615 0.337845 6.02671e-05
0.360418 0.235983 0.97615 0.337845 7.09147e-05
0.360418 0.235983 0.97615 0.337845 5.8427e-05
0.360418 0.235983 0.97615 0.337845 6.02671e-05
0.360418 0.235983 0.97615 0.337845 5.49909e-05
0.360418 0.235983 0.97615 0.337845 6.63408e-05
0.360418 0.235983 0.97615 0.337845 5.8427e-05
0.360418 0.235983 0.97615 0.337845 6.63408e-05
0.360418 0.235983 0.97615 0.337845 5.33854e-05
0.360418 0.235983 0.97615 0.337845 5.8427e-05
0.360418 0.235983 0.97615 0.337845 5.49909e-05
0.360418 0.235983 0.97615 0.337845 4.89692e-05
0.360418 0.235983 0.97615 0.337845 5.18492e-05
0.360418 0.235983 0.97615 0.337845 6.85706e-05
0.360418 0.235983 0.97615 0.337845 5.18492e-05
0.360418 0.235983 0.97615 0.337845 5.18492e-05
0.360418 0.235983 0.97615 0.337845 5.33854e-05
0.360418 0.235983 0.97615 0.337845 6.85706e-05
0.360418 0.235983 0.97615 0.337845 6.85706e-05
0.360418 0.235983 0.97615 0.337845 5.18492e-05
0.360418 0.235983 0.97615 0.337845 7.09147e-05
0.360418 0.235983 0.97615 0.337845 5.8427e-05
0.360418 0.235983 0.97615 0.337845 4.89692e-05
0.360418 0.235983 0.97615 0.337845 4.89692e-05
0.360418 0.235983 0.97615 0.337845 5.49909e-05
0.360418 0.235983 0.97615 0.337845 4.76184e-05
0.360418 0.235983 0.97615 0.337845 6.63408e-05
0.360418 0.235983 0.97615 0.337845 5.18492e-05
0.360418 0.235983 0.97615 0.337845 5.8427e-05
0.360418 0.235983 0.97615 0.337845 6.02671e-05
0.360418 0.235983 0.97615 0.337845 6.02671e-05
0.360418 0.235983 0.97615 0.337845 5.33854e-05
0.360418 0.235983 0.97615 0.337845 5.49909e-05
0.360418 0.235983 0.97615 0.337845 5.03784e-05
0.360418 0.235983 0.97615 0.337845 4.76184e-05
0.360418 0.235983 0.97615 0.337845 5.03784e-05
0.360418 0.235983 0.97615 0.337845 5.8427e-05
0.360418 0.235983 0.97615 0.337845 7.33811e-05
0.360418 0.235983 0.97615 0.337845 4.63228e-05
0.360418 0.235983 0.97615 0.337845 5.18492e-05
0.360418 0.235983 0.97615 0.337845 6.21955e-05
0.360418 0.235983 0.97615 0.337845 4.27379e-05
0.360418 0.235983 0.97615 0.337845 5.8427e-05
0.360418 0.235983 0.97615 0.337845 5.18492e-05
0.360418 0.235983 0.97615 0.337845 5.49909e-05
0.360418 0.235983 0.97615 0.337845 6.02671e-05
0.360418 0.235983 0.97615 0.337845 5.66699e-05
0.360418 0.235983 0.97615 0.337845 5.49909e-05
0.360418 0.235983 0.97615 0.337845 4.76184e-05
0.360418 0.235983 0.97615 0.337845 5.66699e-05
0.360418 0.235983 0.97615 0.337845 4.76184e-05
0.360418 0.235983 0.97615 0.337845 4.38852e-05
0.360418 0.235983 0.97615 0.337845 6.02671e-05
0.360418 0.235983 0.97615 0.337845 4.38852e-05
0.360418 0.235983 0.97615 0.337845 5.33854e-05
0.360418 0.235983 0.97615 0.337845 4.63228e-05
0.360418 0.235983 0.97615 0.337845 5.03784e-05
0.360418 0.235983 0.97615 0.337845 7.09147e-05
0.360418 0.235983 0.97615 0.337845 5.33854e-05
0.360418 0.235983 0.97615 0.337845 4.05743e-05
0.360418 0.235983 0.97615 0.337845 5.18492e-05
0.360418 0.235983 0.97615 0.337845 5.8427e-05
0.360418 0.235983 0.97615 0.337845 6.4218e-05
0.360418 0.235983 0.97615 0.337845 4.50793e-05
0.360418 0.235983 0.97615 0.337845 5.49909e-05
0.360418 0.235983 0.97615 0.337845 5.8427e-05
0.360418 0.235983 0.97615 0.337845 6.85706e-05
0.360418 0.235983 0.97615 0.337845 6.63408e-05
0.360418 0.235983 0.97615 0.337845 4.89692e-05
0.360418 0.235983 0.97615 0.337845 6.02671e-05
0.360418 0.235983 0.97615 0.337845 4.89692e-05
0.360418 0.235983 0.97615 0.337845 5.03784e-05
0.360418 0.235983 0.97615 0.337845 5.66699e-05
0.360418 0.235983 0.97615 0.337845 5.66699e-05
0.360418 0.235983 0.97615 0.337845 7.87162e-05
0.360418 0.235983 0.97615 0.337845 5.8427e-05
0.360418 0.235983 0.97615 0.337845 6.02671e-05
0.360418 0.235983 0.97615 0.337845 5.18492e-05
0.360418 0.235983 0.97615 0.337845 6.21955e-05
0.360418 0.235983 0.97615 0.337845 5.18492e-05
0.360418 0.235983 0.97615 0.337845 4.76184e-05
0.360418 0.235983 0.97615 0.337845 4.76184e-05
0.360418 0.235983 0.97615 0.337845 5.66699e-05
0.360418 0.235983 0.97615 0.337845 4.89692e-05
0.360418 0.235983 0.97615 0.337845 6.21955e-05
0.360418 0.235983 0.97615 0.337845 5.18492e-05
0.360418 0.235983 0.97615 0.337845 4.89692e-05
0.360418 0.235983 0.97615 0.337845 5.49909e-05
0.360418 0.235983 0.97615 0.337845 5.03784e-05
0.360418 0.235983 0.97615 0.337845 6.85706e-05
0.360418 0.235983 0.97615 0.337845 4.89692e-05
0.360418 0.235983 0.97615 0.337845 4.89692e-05
0.360418 0.235983 0.97615 0.337845 6.02671e-05
0.360418 0.235983 0.97615 0.337845 5.66699e-05
0.360418 0.235983 0.97615 0.337845 5.33854e-05
0.360418 0.235983 0.97615 0.337845 5.03784e-05
0.360418 0.235983 0.97615 0.337845 6.63408e-05
0.360418 0.235983 0.97615 0.337845 6.63408e-05
0.360418 0.235983 0.97615 0.337845 4.38852e-05
0.360418 0.235983 0.97615 0.337845 5.49909e-05
0.360418 0.235983 0.97615 0.337845 4.76184e-05
0.360418 0.235983 0.97615 0.337845 5.66699e-05
0.360418 0.235983 0.97615 0.337845 5.49909e-05
0.360418 0.235983 0.97615 0.337845 6.4218e-05
0.360418 0.235983 0.97615 0.337845 5.03784e-05
0.360418 0.235983 0.97615 0.337845 5.49909e-05
0.360418 0.235983 0.97615 0.337845 5.03784e-05
0.360418 0.235983 0.97615 0.337845 5.33854e-05
0.360418 0.235983 0.97615 0.337845 6.21955e-05
0.360418 0.235983 0.97615 0.337845 6.4218e-05
0.360418 0.235983 0.97615 0.337845 5.66699e-05
0.360418 0.235983 0.97615 0.337845 5.8427e-05
0.360418 0.235983 0.97615 0.337845 5.03784e-05
0.360418 0.235983 0.97615 0.337845 5.33854e-05
0.360418 0.235983 0.97615 0.337845 4.89692e-05
0.360418 0.235983 0.97615 0.337845 7.33811e-05
0.360418 0.235983 0.97615 0.337845 6.4218e-05
0.360418 0.235983 0.97615 0.337845 6.02671e-05
0.360418 0.235983 0.97615 0.337845 6.63408e-05
0.360418 0.235983 0.97615 0.337845 5.03784e-05
0.360418 0.235983 0.97615 0.337845 5.8427e-05
0.360418 0.235983 0.97615 0.337845 6.02671e-05
0.360418 0.235983 0.97615 0.337845 5.33854e-05
0.360418 0.235983 0.97615 0.337845 6.02671e-05
0.360418 0.235983 0.97615 0.337845 4.63228e-05
0.360418 0.235983 0.97615 0.337845 6.21955e-05
0.360418 0.235983 0.97615 0.337845 6.02671e-05
0.360418 0.235983 0.97615 0.337845 5.8427e-05
0.360418 0.235983 0.97615 0.337845 6.21955e-05
0.360418 0.235983 0.97615 0.337845 5.33854e-05
0.360418 0.235983 0.97615 0.337845 5.03784e-05
0.360418 0.235983 0.97615 0.337845 4.38852e-05
0.360418 0.235983 0.97615 0.337845 4.63228e-05
0.360418 0.235983 0.97615 0.337845 5.18492e-05
0.360418 0.235983 0.97615 0.337845 7.33811e-05
0.360418 0.235983 0.97615 0.337845 4.89692e-05
0.360418 0.235983 0.97615 0.337845 4.89692e-05
0.360418 0.235983 0.97615 0.337845 7.33811e-05
0.360418 0.235983 0.97615 0.337845 6.63408e-05
0.360418 0.235983 0.97615 0.337845 4.89692e-05
0.360418 0.235983 0.97615 0.337845 5.33854e-05
0.360418 0.235983 0.97615 0.337845 4.76184e-05
0.360418 0.235983 0.97615 0.337845 6.4218e-05
0.360418 0.235983 0.97615 0.337845 4.89692e-05
0.360418 0.235983 0.97615 0.337845 5.8427e-05
0.360418 0.235983 0.97615 0.337845 5.49909e-05
0.360418 0.235983 0.97615 0.337845 4.50793e-05
0.360418 0.235983 0.97615 0.337845 6.4218e-05
0.360418 0.235983 0.97615 0.337845 5.8427e-05
0.360418 0.235983 0.97615 0.337845 4.89692e-05
0.360418 0.235983 0.97615 0.337845 4.63228e-05
0.360418 0.235983 0.97615 0.337845 5.18492e-05
0.360418 0.235983 0.97615 0.337845 4.76184e-05
0.360418 0.235983 0.97615 0.337845 5.66699e-05
0.360418 0.235983 0.97615 0.337845 5.49909e-05
0.360418 0.235983 0.97615 0.337845 5.8427e-05
0.360418 0.235983 0.97615 0.337845 5.49909e-05
0.360418 0.235983 0.97615 0.337845 5.33854e-05
0.360418 0.235983 0.97615 0.337845 8.4655e-05
0.360418 0.235983 0.97615 0.337845 4.89692e-05
0.360418 0.235983 0.97615 0.337845 5.49909e-05
0.360418 0.235983 0.97615 0.337845 4.89692e-05
0.360418 0.235983 0.97615 0.337845 6.85706e-05
0.360418 0.235983 0.97615 0.337845 4.76184e-05
0.360418 0.235983 0.97615 0.337845 4.76184e-05
0.360418 0.235983 0.97615 0.337845 5.18492e-05
0.360418 0.235983 0.97615 0.337845 5.33854e-05
0.360418 0.235983 0.97615 0.337845 6.21955e-05
0.360418 0.235983 0.97615 0.337845 6.02671e-05
0.360418 0.235983 0.97615 0.337845 6.4218e-05
0.360418 0.235983 0.97615 0.337845 6.63408e-05
0.360418 0.235983 0.97615 0.337845 5.33854e-05
0.360418 0.235983 0.97615 0.337845 5.18492e-05
0.360418 0.235983 0.97615 0.337845 5.8427e-05
0.360418 0.235983 0.97615 0.337845 6.4218e-05
0.360418 0.235983 0.97615 0.337845 6.21955e-05
0.360418 0.235983 0.97615 0.337845 5.66699e-05
0.360418 0.235983 0.97615 0.337845 6.85706e-05
0.360418 0.235983 0.97615 0.337845 6.02671e-05
0.360418 0.235983 0.97615 0.337845 5.49909e-05
0.360418 0.235983 0.97615 0.337845 4.1635e-05
0.360418 0.235983 0.97615 0.337845 5.33854e-05
0.360418 0.235983 0.97615 0.337845 6.02671e-05
0.360418 0.235983 0.97615 0.337845 7.09147e-05
0.360418 0.235983 0.97615 0.337845 5.03784e-05
0.360418 0.235983 0.97615 0.337845 7.33811e-05
0.360418 0.235983 0.97615 0.337845 5.66699e-05
0.360418 0.235983 0.97615 0.337845 5.49909e-05
0.360418 0.235983 0.97615 0.337845 5.03784e-05
0.360418 0.235983 0.97615 0.337845 4.89692e-05
0.360418 0.235983 0.97615 0.337845 6.02671e-05
0.360418 0.235983 0.97615 0.337845 5.8427e-05
0.360418 0.235983 0.97615 0.337845 5.18492e-05
0.360418 0.235983 0.97615 0.337845 5.33854e-05
0.360418 0.235983 0.97615 0.337845 4.38852e-05
0.360418 0.235983 0.97615 0.337845 5.49909e-05
0.360418 0.235983 0.97615 0.337845 5.49909e-05
0.360418 0.235983 0.97615 0.337845 4.76184e-05
0.360418 0.235983 0.97615 0.337845 4.50793e-05
0.360418 0.235983 0.97615 0.337845 5.18492e-05
0.360418 0.235983 0.97615 0.337845 5.03784e-05
0.360418 0.235983 0.97615 0.337845 4.76184e-05
0.360418 0.235983 0.97615 0.337845 5.03784e-05
0.360418 0.235983 0.97615 0.337845 5.33854e-05
0.360418 0.235983 0.97615 0.337845 3.95536e-05
0.360418 0.235983 0.97615 0.337845 4.89692e-05
0.360418 0.235983 0.97615 0.337845 6.02671e-05
0.360418 0.235983 0.97615 0.337845 6.02671e-05
0.360418 0.235983 0.97615 0.337845 4.89692e-05
0.360418 0.235983 0.97615 0.337845 4.89692e-05
0.360418 0.235983 0.97615 0.337845 4.89692e-05
0.360418 0.235983 0.97615 0.337845 6.63408e-05
0.360418 0.235983 0.97615 0.337845 5.49909e-05
0.360418 0.235983 0.97615 0.337845 6.4218e-05
0.360418 0.235983 0.97615 0.337845 6.4218e-05
0.360418 0.235983 0.97615 0.337845 5.33854e-05
0.360418 0.235983 0.97615 0.337845 6.21955e-05
0.360418 0.235983 0.97615 0.337845 4.89692e-05
0.360418 0.235983 0.97615 0.337845 4.76184e-05
0.360418 0.235983 0.97615 0.337845 5.66699e-05
0.360418 0.235983 0.97615 0.337845 6.85706e-05
0.360418 0.235983 0.97615 0.337845 5.66699e-05
0.360418 0.235983 0.97615 0.337845 5.18492e-05
0.360418 0.235983 0.97615 0.337845 5.49909e-05
0.360418 0.235983 0.97615 0.337845 4.50793e-05
0.360418 0.235983 0.97615 0.337845 4.89692e-05
0.360418 0.235983 0.97615 0.337845 6.4218e-05
0.360418 0.235983 0.97615 0.337845 5.8427e-05
0.360418 0.235983 0.97615 0.337845 6.4218e-05
0.360418 0.235983 0.97615 0.337845 5.03784e-05
0.360418 0.235983 0.97615 0.337845 5.18492e-05
0.360418 0.235983 0.97615 0.337845 6.21955e-05
0.360418 0.235983 0.97615 0.337845 5.8427e-05
0.360418 0.235983 0.97615 0.337845 7.59785e-05
0.360418 0.235983 0.97615 0.337845 4.50793e-05
0.360418 0.235983 0.97615 0.337845 7.59785e-05
0.360418 0.235983 0.97615 0.337845 6.02671e-05
0.360418 0.235983 0.97615 0.337845 5.18492e-05
0.360418 0.235983 0.97615 0.337845 4.63228e-05
0.360418 0.235983 0.97615 0.337845 4.1635e-05
0.360418 0.235983 0.97615 0.337845 5.8427e-05
0.360418 0.235983 0.97615 0.337845 5.18492e-05
0.360418 0.235983 0.97615 0.337845 8.16046e-05
0.360418 0.235983 0.97615 0.337845 5.49909e-05
0.360418 0.235983 0.97615 0.337845 5.18492e-05
0.360418 0.235983 0.97615 0.337845 5.8427e-05
0.360418 0.235983 0.97615 0.337845 6.21955e-05
0.360418 0.235983 0.97615 0.337845 5.03784e-05
0.360418 0.235983 0.97615 0.337845 4.50793e-05
0.360418 0.235983 0.97615 0.337845 5.03784e-05
0.360418 0.235983 0.97615 0.337845 5.33854e-05
0.360418 0.235983 0.97615 0.337845 6.21955e-05
0.360418 0.235983 0.97615 0.337845 4.76184e-05
0.360418 0.235983 0.97615 0.337845 5.66699e-05
0.360418 0.235983 0.97615 0.337845 4.76184e-05
0.360418 0.235983 0.97615 0.337845 5.18492e-05
0.360418 0.235983 0.97615 0.337845 5.18492e-05
0.360418 0.235983 0.97615 0.337845 5.49909e-05
0.360418 0.235983 0.97615 0.337845 5.8427e-05
0.360418 0.235983 0.97615 0.337845 5.49909e-05
0.360418 0.235983 0.97615 0.337845 4.76184e-05
0.360418 0.235983 0.97615 0.337845 4.27379e-05
0.360418 0.235983 0.97615 0.337845 6.02671e-05
0.360418 0.235983 0.97615 0.337845 5.33854e-05
0.360418 0.235983 0.97615 0.337845 5.33854e-05
0.360418 0.235983 0.97615 0.337845 6.02671e-05
0.360418 0.235983 0.97615 0.337845 6.63408e-05
0.360418 0.235983 0.97615 0.337845 5.33854e-05
0.360418 0.235983 0.97615 0.337845 7.09147e-05
0.360418 0.235983 0.97615 0.337845 5.49909e-05
0.360418 0.235983 0.97615 0.337845 5.49909e-05
0.360418 0.235983 0.97615 0.337845 5.03784e-05
0.360418 0.235983 0.97615 0.337845 5.18492e-05
0.360418 0.235983 0.97615 0.337845 4.76184e-05
0.360418 0.235983 0.97615 0.337845 5.8427e-05
0.360418 0.235983 0.97615 0.337845 6.63408e-05
0.360418 0.235983 0.97615 0.337845 6.4218e-05
0.360418 0.235983 0.97615 0.337845 4.89692e-05
0.360418 0.235983 0.97615 0.337845 5.18492e-05
0.360418 0.235983 0.97615 0.337845 4.63228e-05
0.360418 0.235983 0.97615 0.337845 4.63228e-05
0.360418 0.235983 0.97615 0.337845 5.66699e-05
0.360418 0.235983 0.97615 0.337845 5.8427e-05
0.360418 0.235983 0.97615 0.337845 5.49909e-05
0.360418 0.235983 0.97615 0.337845 5.03784e-05
0.360418 0.235983 0.97615 0.337845 6.63408e-05
0.360418 0.235983 0.97615 0.337845 6.63408e-05
0.360418 0.235983 0.97615 0.337845 5.66699e-05
0.360418 0.235983 0.97615 0.337845 4.38852e-05
0.360418 0.235983 0.97615 0.337845 8.16046e-05
0.360418 0.235983 0.97615 0.337845 5.33854e-05
0.360418 0.235983 0.97615 0.337845 4.76184e-05
0.360418 0.235983 0.97615 0.337845 5.66699e-05
0.360418 0.235983 0.97615 0.337845 5.49909e-05
0.360418 0.235983 0.97615 0.337845 5.33854e-05
0.360418 0.235983 0.97615 0.337845 4.76184e-05
0.360418 0.235983 0.97615 0.337845 6.4218e-05
0.360418 0.235983 0.97615 0.337845 6.21955e-05
0.360418 0.235983 0.97615 0.337845 4.76184e-05
0.360418 0.235983 0.97615 0.337845 6.85706e-05
0.360418 0.235983 0.97615 0.337845 5.8427e-05
0.360418 0.235983 0.97615 0.337845 5.8427e-05
0.360418 0.235983 0.97615 0.337845 4.63228e-05
0.360418 0.235983 0.97615 0.337845 5.18492e-05
0.360418 0.235983 0.97615 0.337845 5.49909e-05
0.360418 0.235983 0.97615 0.337845 4.63228e-05
0.360418 0.235983 0.97615 0.337845 5.33854e-05
0.360418 0.235983 0.97615 0.337845 7.87162e-05
0.360418 0.235983 0.97615 0.337845 5.33854e-05
0.360418 0.235983 0.97615 0.337845 5.8427e-05
0.360418 0.235983 0.97615 0.337845 4.27379e-05
0.360418 0.235983 0.97615 0.337845 5.8427e-05
0.360418 0.235983 0.97615 0.337845 4.76184e-05
0.360418 0.235983 0.97615 0.337845 6.21955e-05
0.360418 0.235983 0.97615 0.337845 5.49909e-05
0.360418 0.235983 0.97615 0.337845 5.8427e-05
0.360418 0.235983 0.97615 0.337845 4.76184e-05
0.360418 0.235983 0.97615 0.337845 4.63228e-05
0.360418 0.235983 0.97615 0.337845 6.85706e-05
0.886854 0.34238 0.899411 0.616038 0.000111749
0.886854 0.34238 0.899411 0.616038 0.000201513
0.886854 0.34238 0.899411 0.616038 0.000154284
0.886854 0.34238 0.899411 0.616038 0.000146849
0.886854 0.34238 0.899411 0.616038 0.000111749
0.886854 0.34238 0.899411 0.616038 0.000102813
0.886854 0.34238 0.899411 0.616038 0.000133507
0.886854 0.34238 0.899411 0.616038 0.000170952
0.886854 0.34238 0.899411 0.616038 9.12922e-05
0.886854 0.34238 0.899411 0.616038 0.000170952
0.886854 0.34238 0.899411 0.616038 0.000162297
0.886854 0.34238 0.899411 0.616038 0.000162297
0.886854 0.34238 0.899411 0.616038 0.000190474
0.886854 0.34238 0.899411 0.616038 0.000107141
0.886854 0.34238 0.899411 0.616038 0.000154284
0.886854 0.34238 0.899411 0.616038 0.000162297
0.886854 0.34238 0.899411 0.616038 9.87416e-05
0.886854 0.34238 0.899411 0.616038 0.000146849
0.886854 0.34238 0.899411 0.616038 7.59785e-05
0.886854 0.34238 0.899411 0.616038 0.000121903
0.886854 0.34238 0.899411 0.616038 0.00013994
0.886854 0.34238 0.899411 0.616038 0.000127507
